F pVal sigma rank
1454280_at 1.80086129588849 0.151455806401965 0.19067165257751 21686
1454282_at 1.97406973113945 0.120732510939426 0.210383678114075 20271
1454285_at 2.32434313479794 0.0763468804635797 0.126471716454808 17546
1454287_at 3.75463115945175 0.0123596743220008 0.196536376452064 9295
1454289_at 3.6502284613297 0.014061437404136 0.128012097724651 9702
1454292_at 1.9511412666362 0.124413032881876 0.325427845402057 20475
1454295_at 6.11002491315083 0.000812926366021714 0.42517125380607 4482
1454296_at 3.28219655204981 0.0222773851685786 0.177793861080227 11329
1454297_at 2.48308177537125 0.0620812559092428 0.220573381432662 16344
1454298_at 1.57013120060179 0.204593965472391 0.316437014156959 23469
1454299_at 4.380919962025 0.00578593282780829 0.382598612130522 7404
1454300_at 2.41666985007456 0.0676865512833094 0.29057993935484 16828
1454301_at 3.63668281100814 0.0142994822012403 0.26275868006515 9742
1454302_at 6.20181506095339 0.000736386257462641 0.235391890072204 4394
1454304_at 4.64932332278587 0.00421244269850614 0.251943889019531 6765
1454306_at 1.24642183001703 0.310003438408572 0.126871299672827 25707
1454311_at 9.87588408092376 2.05961837336529e-05 0.447045371383745 2005
1454313_at 2.52500220790448 0.0587891490576325 0.152486684912586 16047
1454318_at 0.962576110866548 0.440571259770356 0.289748133889482 27359
1454320_at 0.560874307759604 0.692585250485087 0.50684401398932 29084
1454321_at 3.60435367642244 0.0148847274873963 0.297367041823779 9858
1454322_at 1.00435186439689 0.418836357932056 0.139354425790482 27119
1454323_at 1.98639495053499 0.118799158000327 0.269369714458079 20166
1454324_at 0.753548645466214 0.562670200347796 0.182565081350656 28361
1454326_at 3.50013627522992 0.0169469471203867 0.249330012948989 10278
1454333_at 4.30129789625432 0.00636298539304318 0.200364875934889 7608
1454336_at 1.13021231588032 0.358698055341309 0.20433098072704 26436
1454338_at 2.91348238807721 0.0356054265585655 0.262035574554168 13415
1454341_at 2.4308385596162 0.0664488896735683 0.28348441092853 16732
1454343_at 1.06953478340334 0.38670101894359 0.33981657960304 26761
1454345_at 0.884399910488454 0.483655376387784 0.222822764195442 27756
1454348_at 1.31578078443679 0.283867173639667 0.268263483805936 25237
1454350_at 5.22568256469952 0.00216520149121033 0.814015198044274 5668
1454351_at 2.11036617064977 0.100995667074088 0.187475012340581 19188
1454353_at 1.58656547557972 0.200274746243272 0.575259329992741 23350
1454356_at 0.978302863948655 0.432283853814845 0.240451608105116 27282
1454358_at 1.09236098326712 0.375953087389939 0.297324419446435 26643
1454359_at 1.22698474237362 0.317711034048352 0.361699180630683 25844
1454361_at 2.28696377692269 0.0801658226279839 0.247025464997321 17856
1454364_at 3.52483731780957 0.0164327060765544 0.224175564733379 10193
1454367_at 3.05554180770962 0.0296939609381222 0.197437358430976 12541
1454368_at 0.862594155560452 0.49623135309535 0.216383823410193 27863
1454373_x_at 1.77878574952756 0.15589013311899 0.425657591238535 21866
1454375_at 3.41480555116269 0.0188558720477963 0.606514828235673 10641
1454378_at 6.80933043055294 0.0003876204614142 0.160546234734406 3809
1454379_at 2.72369813062389 0.0454509112061376 0.446920068098208 14644
1454384_at 5.73115732199151 0.00122941537839643 0.401663406500827 4920
1454389_at 3.30316812155518 0.0216960876214969 0.238022016979999 11209
1454390_at 2.3104477149183 0.0777445021474429 0.22867607291435 17656
1454392_at 2.88357987100467 0.0369973927575165 0.220741871287474 13604
1454393_at 1.80915762254276 0.149821660229673 0.148197599040418 21633
1454398_at 2.36137588109385 0.0727453620731422 0.321597225128085 17256
1454400_at 2.72194258274329 0.0455540297369559 0.546612012996513 14658
1454403_at 3.07294081367644 0.029043120557088 0.236487663348358 12446
1454404_at 1.65419186245415 0.183411055735532 0.177566813381008 22834
1454405_at 3.37641563024221 0.0197862871454973 0.120496985997383 10836
1454408_at 2.70224028331619 0.0467279291272681 0.225286463299992 14779
1454411_at 1.99902422663532 0.116850188943831 0.281828958722821 20062
1454414_at 2.42874357601652 0.0666304276620558 0.283160944116785 16748
1454418_at 9.98561596737082 1.86993057892912e-05 0.286714334780994 1960
1454421_at 3.08331072240374 0.0286622469262799 0.323798272738709 12390
1454422_at 2.17689352698171 0.092573517050794 0.147127404701795 18712
1454423_at 2.70713257241262 0.0464335693039981 0.178125513415153 14746
1454426_at 2.70177588485654 0.0467559704717045 0.200793461498806 14785
1454429_at 3.13972157013242 0.026678940149482 0.187773349766022 12065
1454433_at 4.65942964992278 0.00416278737048177 0.437328514410856 6739
1454434_at 2.35943470770155 0.0729297869784501 0.256471652446042 17269
1454435_at 2.2634191704698 0.0826701719355988 0.144672560234738 18032
1454436_at 2.48829791100361 0.0616615737521878 0.185646341401144 16311
1454438_at 0.580079063487 0.679080096296892 0.1711869294395 29022
1454440_at 2.86615809681824 0.0378341157242584 0.342376431429383 13725
1454441_at 1.23710379222414 0.313677057818298 0.207078795693935 25773
1454442_at 5.12907165661881 0.00241707236565378 0.211902653992128 5850
1454446_at 2.06876355686786 0.106650083616115 0.207507493283755 19517
1454449_at 2.86492867541038 0.0378938931340476 0.166020406005057 13739
1454451_at 1.83292428590753 0.145236015951576 0.286083206148729 21425
1454457_at 1.81535980723873 0.148611377250606 0.198295474136515 21585
1454461_at 2.52585571265399 0.0587240057397529 0.199255921540384 16037
1454466_at 2.25335435767639 0.0837647693727382 0.275178744430878 18128
1454467_at 1.48623245630473 0.228075001490373 0.127997082588864 24089
1454470_at 4.49600367750719 0.00504683047154988 0.216388638951371 7116
1454472_at 0.655667148115062 0.626961430515418 0.522258147355301 28759
1454473_at 2.06005257549306 0.10787371296259 0.297328452234903 19577
1454479_at 3.3729249389837 0.0198732185506925 0.271248100523884 10854
1454482_at 2.65380767342186 0.049747428911686 0.332889372064675 15125
1454483_at 2.16852103568122 0.0935932439471164 0.305506190711457 18775
1454484_at 2.97459416594121 0.0329261061116924 0.258443224345472 13036
1454485_at 2.58155324390339 0.0546285746914077 0.283648431642252 15644
1454491_at 2.93366614056635 0.0346964888815893 0.183150459626353 13292
1454492_at 4.97037261710097 0.00289979488724769 0.52705634196454 6136
1454493_at 4.26706444056123 0.00662930976531692 0.210743683677789 7694
1454494_at 5.78474265340556 0.00115892247580772 0.174207289232824 4842
1454498_at 2.61634057141915 0.0522200747782759 0.292319186554237 15393
1454499_at 5.56675686082 0.00147525165870531 0.201288770470802 5142
1454503_at 4.70159720128484 0.00396213172991647 0.295706677428208 6640
1454504_at 3.8632150589856 0.0108158715281997 0.199796140851518 8901
1454505_at 2.40946293998341 0.0683250705854426 0.22492448429296 16889
1454506_at 2.69834061735053 0.0469639362569611 0.228736786136233 14817
1454512_at 2.6331877948843 0.0510930189869687 0.294621546339073 15258
1454521_at 2.01479697376383 0.11446094655447 0.624354253804439 19920
1454524_at 3.68498181654964 0.0134693812271331 0.302815813683511 9559
1454531_at 2.26688810612524 0.0822962740306869 0.156733785498873 18007
1454532_at 2.071133586793 0.106319583126496 0.266987823503544 19500
1454535_at 3.25209097115542 0.0231402387195892 0.560349695268405 11485
1454537_at 4.32876999058171 0.00615736513080839 0.180408144881255 7522
1454538_at 2.62547568366397 0.0516058225874219 0.415064674265986 15335
1454539_at 1.3323450380857 0.277932495960613 0.162089659673618 25127
1454540_at 1.47894232488897 0.230232650137058 0.163563729131476 24139
1454541_at 3.43596463380867 0.0183625986635028 0.237612572834241 10542
1454542_at 2.1869173931676 0.0913673941180499 0.307257519514688 18637
1454546_at 2.72370859743766 0.0454502971189344 0.289216220255406 14643
1454548_at 2.20105317179309 0.0896934124103039 0.202693121678142 18518
1454549_at 5.03616997601592 0.00268840509900045 0.287768892340989 6005
1454553_at 2.25131943777097 0.0839878539558244 0.309201199589735 18144
1454557_at 2.99711873246896 0.0319918186871758 0.272359386664388 12900
1454559_at 3.81952239707457 0.0114113868327227 0.204614915525389 9055
1454560_at 1.30690575794479 0.287094847811933 0.142300553333399 25295
1454562_at 2.68058775250855 0.0480538972675244 0.176019768871606 14945
1454563_at 1.52904436460272 0.215787976371827 0.166804148478327 23780
1454566_at 0.988426193471176 0.427016470699124 0.311938853325913 27220
1454569_at 1.72621825604721 0.166969796637683 0.257020294379041 22274
1454570_at 2.69739455753714 0.0470213758283633 0.213203212379428 14821
1454573_at 1.92360209536502 0.12898178108285 0.204306968028195 20701
1454577_at 2.89669888757377 0.0363799211009645 0.22168701321397 13530
1454578_at 2.6624217896519 0.0491961081332281 0.922475973531938 15077
1454579_at 2.32901045237608 0.0758831784431106 0.203742681726591 17507
1454584_at 2.05084095325839 0.109182992222535 0.333063567222421 19654
1454585_at 2.79509462243962 0.0414541267749773 0.15905689088441 14162
1454589_at 2.09917660544898 0.102486195290798 0.253291456576786 19275
1454591_at 1.12429604927267 0.361348793349673 0.145738219683344 26462
1454598_at 1.78936751830612 0.153748834484984 0.214163968391377 21777
1454599_at 1.47219465416983 0.232247032901285 0.213260056951029 24182
1454600_at 0.581996535380653 0.677736706024103 0.331789665040566 29020
1454602_s_at 1.71286507580194 0.169905068873675 0.604258909600788 22372
1454603_a_at 3.57760550650749 0.0153877694579118 0.590814470409602 9949
1454605_a_at 3.53006642390397 0.0163259399113452 0.1782046125345 10167
1454606_at 5.3554775013754 0.00186940953782216 0.165476378141078 5455
1454607_s_at 5.84127707874694 0.00108913947728599 0.449552418051144 4760
1454608_x_at 7.29537213591634 0.000235582626425232 1.14696076151078 3409
1454609_x_at 4.25905972173147 0.00669324938446224 0.448255404973811 7713
1454610_at 0.0542077723111994 0.994256790855369 0.357263614038663 29941
1454611_a_at 0.833156981803094 0.513590119925356 0.63693156441811 28004
1454612_at 1.35328113957005 0.270595853980145 0.605291271731597 24998
1454613_at 3.8459132417755 0.0110477167649024 0.120877177402547 8957
1454614_at 7.1899524489426 0.000262154307140226 0.444024888819035 3482
1454615_x_at 3.26569570781945 0.0227461021218843 0.172861787214501 11422
1454616_at 5.25473427030743 0.00209497306240224 0.207173668926915 5623
1454617_at 1.18780362986272 0.333774539246524 0.668212793341219 26088
1454618_at 1.53264086302336 0.214785110214319 0.235189940895267 23762
1454619_at 4.04142567411495 0.00870317193587293 0.212905484365973 8340
1454620_x_at 6.64025680199551 0.000462399007624566 0.243588154629141 3966
1454621_s_at 4.88154510902788 0.00321322407195078 0.193610460730307 6300
1454624_at 6.62932520075223 0.000467729960299693 0.159843773847514 3972
1454625_at 3.28242325850046 0.0222710156261416 0.843460367344852 11327
1454626_at 1.92001738385751 0.129588641020106 0.373423999219757 20737
1454627_a_at 6.75465504537473 0.000410300340219219 0.344785129775467 3869
1454628_at 2.03860911260925 0.110946203860966 0.667101921552843 19740
1454629_at 0.82055062301865 0.521156562324136 0.129257490883816 28061
1454630_at 14.6605776727184 4.67546228944647e-07 0.203583148158893 885
1454631_at 3.01700837490766 0.0311895871959309 0.692692434507213 12783
1454632_at 20.9490708416324 8.76902248068375e-09 0.381427836330453 431
1454633_at 3.24403964036639 0.0233768181375855 0.203092646098178 11538
1454634_at 3.78423610948793 0.0119172440858877 0.220233152094576 9199
1454635_at 2.59468811178539 0.0537060925332064 0.772331174271828 15553
1454636_at 1.82874808636524 0.146031626176088 0.643358598481046 21466
1454637_at 2.07628918566549 0.105604181687405 0.168121440638965 19457
1454639_x_at 3.80318375995142 0.0116427724852502 0.522071199344375 9126
1454640_at 0.760540873395374 0.558238151738847 0.325632309108439 28334
1454641_at 2.54994919481345 0.0569152009811606 0.272923597213518 15873
1454642_a_at 1.37877251583196 0.261906152122382 0.630157064504857 24834
1454643_at 6.08773901036888 0.000832744532234344 0.312331695013625 4500
1454644_at 5.51015511835245 0.00157143006337343 0.295216679076644 5214
1454645_at 1.56496811111544 0.205969346228213 0.301390764385943 23519
1454648_s_at 8.06474771777629 0.00010999453995274 0.326523653704554 2868
1454650_at 6.30824162814102 0.000657038452147251 0.65173294565948 4282
1454652_at 1.60559164256649 0.195384215413475 0.303034807469068 23196
1454654_at 1.13597574787182 0.356132150979887 1.47876042318581 26399
1454655_at 2.20218242121349 0.0895610283438936 0.197116548832231 18508
1454656_at 9.91025921872742 1.9980996480295e-05 0.709452913483044 1992
1454657_s_at 3.56561913488842 0.0156189010917087 0.574098176609676 10011
1454658_at 2.48939559526856 0.0615736252239826 0.222823872018185 16300
1454659_at 0.358274352924318 0.836465059898562 0.234370509480791 29603
1454661_at 2.75945709615528 0.0434018652405046 0.197736933722517 14388
1454662_at 1.31872078339257 0.282805353050874 0.232907327072812 25210
1454663_at 6.57409817460583 0.000495669868763419 0.533964832879564 4023
1454664_a_at 4.10547544542028 0.00805332442601789 0.421004403133724 8149
1454666_at 0.975663887324807 0.433665617070518 1.5181594347524 27294
1454667_at 7.79128610358528 0.000143668659065651 0.16478661239934 3046
1454668_at 2.43609826206241 0.0659953348469454 0.447753370012044 16694
1454669_at 5.3086384594194 0.00197093037966576 0.244426624981813 5531
1454670_at 4.00413428315239 0.00910654395312589 0.300619458491178 8471
1454671_at 18.3618850108463 4.03536236285806e-08 0.561758301390084 548
1454672_at 5.63077538647963 0.00137388241445844 0.443642737065828 5047
1454673_at 3.14210997510536 0.0265981698280054 0.433956142136875 12056
1454674_at 1.50856793681821 0.221583677475376 0.414852766354644 23923
1454675_at 4.34805383796382 0.00601719233099848 0.631284619651393 7469
1454676_s_at 2.74832821580291 0.0440291908572733 0.150223380589142 14461
1454677_at 6.828523667427 0.000379975466717803 0.166589860803979 3792
1454678_s_at 5.29627687888488 0.00199867804211095 0.363295839670438 5552
1454679_at 1.88104790902386 0.136371779868285 0.34907721690386 21036
1454680_at 6.44187601042721 0.000569950946395983 0.800908730204414 4143
1454682_at 2.86398795949742 0.0379396986867783 0.360350930437576 13746
1454684_at 10.8435899738041 8.94154510367364e-06 0.666662853149107 1663
1454685_at 3.3293675629394 0.0209919130348125 0.186275673601333 11077
1454686_at 5.79806315728202 0.00114206743930369 0.237389135999852 4822
1454687_at 2.24340771576258 0.0848609310318504 0.253152337718689 18198
1454688_x_at 3.66051770972199 0.0138833782759103 0.420513484755655 9665
1454689_at 3.00890154913868 0.0315140309669048 0.408282658848997 12833
1454690_at 0.767402864376409 0.553910796513253 0.44259123649938 28304
1454692_x_at 6.22657155680559 0.00071706927602984 0.11337677481401 4357
1454693_at 3.30219826335231 0.0217226204838511 0.229851545988443 11215
1454694_a_at 17.4920538203472 6.96102518748296e-08 1.15117275696854 619
1454696_at 0.208508358098139 0.931926344863497 1.23758589040699 29845
1454697_at 0.950232615067212 0.447164947240215 0.389584384501046 27432
1454698_at 7.59427526454594 0.000174579641279997 0.180169300633477 3187
1454699_at 1.9438897164525 0.125600192253031 0.62554724403262 20538
1454700_at 6.69850823777567 0.000435051131503415 0.179158735248847 3909
1454701_at 2.87540980800602 0.0373873799424791 0.799914563452578 13659
1454703_x_at 3.10527242060825 0.0278725769845265 0.587663375281341 12263
1454704_at 5.01057942443284 0.00276863196572845 0.433139560276443 6058
1454705_at 5.1300681997885 0.00241432282990522 0.428595717886631 5848
1454706_at 3.40519259959449 0.0190845026007048 0.349825974893352 10689
1454707_at 3.23165009018796 0.0237457793239822 0.202826614388254 11604
1454708_at 25.0242090971017 1.01255799181924e-09 0.49063928831627 289
1454709_at 3.30657166481165 0.0216032409627414 0.384553288397911 11195
1454710_at 2.32858300981445 0.0759255260317682 0.267803994587098 17510
